geo_altitude,baro_altitude,altitude_diff
12793.98,12397.74,396.2399999999998
11978.64,11582.4,396.2399999999998
11643.36,11247.12,396.2399999999998
12588.24,12192.0,396.2399999999998
11673.84,11277.6,396.2399999999998
10759.44,10363.2,396.2399999999998
11978.64,11582.4,396.2399999999998
10447.02,10058.4,388.6200000000008
11971.02,11582.4,388.6200000000008
10447.02,10058.4,388.6200000000008
11361.42,10972.8,388.6200000000008
11056.62,10668.0,388.6200000000008
7147.56,6758.94,388.6200000000008
11971.02,11582.4,388.6200000000008
12283.44,11894.82,388.6200000000008
8923.02,8534.4,388.6200000000008
11361.42,10972.8,388.6200000000008
11056.62,10668.0,388.6200000000008
11658.6,11269.98,388.6200000000008
10447.02,10058.4,388.6200000000008
13495.02,13106.4,388.6200000000008
11056.62,10668.0,388.6200000000008
11056.62,10668.0,388.6200000000008
9029.7,8641.08,388.6200000000008
10759.44,10370.82,388.6200000000008
11056.62,10668.0,388.6200000000008
11056.62,10668.0,388.6200000000008
10447.02,10058.4,388.6200000000008
9151.62,8763.0,388.6200000000008
8679.18,8290.56,388.6200000000008
11361.42,10972.8,388.6200000000008
11361.42,10972.8,388.6200000000008
11056.62,10668.0,388.6200000000008
11551.92,11163.3,388.6200000000008
7338.06,6949.44,388.6200000000008
9753.6,9364.98,388.6200000000008
11056.62,10668.0,388.6200000000008
11361.42,10972.8,388.6200000000008
11361.42,10972.8,388.6200000000008
12885.42,12496.8,388.6200000000008
12893.04,12504.42,388.6200000000008
11361.42,10972.8,388.6200000000008
10149.84,9761.22,388.6200000000008
13495.02,13106.4,388.6200000000008
11056.62,10668.0,388.6200000000008
11971.02,11582.4,388.6200000000008
14104.62,13716.0,388.6200000000008
11971.02,11582.4,388.6200000000008
11361.42,10972.8,388.6200000000008
11361.42,10972.8,388.6200000000008
8923.02,8534.4,388.6200000000008
11361.42,10972.8,388.6200000000008
11056.62,10668.0,388.6200000000008
7399.02,7010.4,388.6200000000008
11361.42,10972.8,388.6200000000008
9532.62,9144.0,388.6200000000008
10271.76,9883.14,388.6200000000008
8648.7,8260.08,388.6200000000008
11971.02,11582.4,388.6200000000008
11056.62,10668.0,388.6200000000008
12580.62,12192.0,388.6200000000008
7086.6,6697.98,388.6200000000008
9837.42,9448.8,388.6200000000008
3642.36,3253.74,388.62000000000035
8503.92,8115.3,388.6199999999999
7071.36,6682.74,388.6199999999999
8077.2,7688.58,388.6199999999999
7429.5,7040.88,388.6199999999999
6225.54,5836.92,388.6199999999999
7155.18,6766.56,388.6199999999999
8397.24,8008.62,388.6199999999999
6675.12,6286.5,388.6199999999999
7315.2,6926.58,388.6199999999999
6789.42,6400.8,388.6199999999999
6149.34,5760.72,388.6199999999999
7581.9,7193.28,388.6199999999999
6751.32,6362.7,388.6199999999999
7574.28,7185.66,388.6199999999999
7498.08,7109.46,388.6199999999999
8001.0,7612.38,388.6199999999999
6987.54,6598.92,388.6199999999999
7299.96,6911.34,388.6199999999999
7802.88,7414.26,388.6199999999999
6789.42,6400.8,388.6199999999999
11422.38,11033.76,388.619999999999
10142.22,9753.6,388.619999999999
11666.22,11277.6,388.619999999999
11978.64,11590.02,388.619999999999
11064.24,10675.62,388.619999999999
12275.82,11887.2,388.619999999999
12275.82,11887.2,388.619999999999
10751.82,10363.2,388.619999999999
12275.82,11887.2,388.619999999999
11963.4,11574.78,388.619999999999
10454.64,10066.02,388.619999999999
12275.82,11887.2,388.619999999999
12275.82,11887.2,388.619999999999
11666.22,11277.6,388.619999999999
11666.22,11277.6,388.619999999999
11666.22,11277.6,388.619999999999
11353.8,10965.18,388.619999999999
11666.22,11277.6,388.619999999999
10751.82,10363.2,388.619999999999
10020.3,9631.68,388.619999999999
9227.82,8839.2,388.619999999999
11666.22,11277.6,388.619999999999
10454.64,10066.02,388.619999999999
10751.82,10363.2,388.619999999999
9852.66,9464.04,388.619999999999
11666.22,11277.6,388.619999999999
8214.36,7833.36,381.0000000000009
9829.8,9448.8,381.0
11658.6,11277.6,381.0
11963.4,11582.4,381.0
6461.76,6080.76,381.0
6385.56,6004.56,381.0
11658.6,11277.6,381.0
11049.0,10668.0,381.0
11353.8,10972.8,381.0
11658.6,11277.6,381.0
11353.8,10972.8,381.0
11353.8,10972.8,381.0
11963.4,11582.4,381.0
10447.02,10066.02,381.0
12268.2,11887.2,381.0
5806.44,5425.44,381.0
11658.6,11277.6,381.0
11658.6,11277.6,381.0
7284.72,6903.72,381.0
10439.4,10058.4,381.0
10736.58,10355.58,381.0
11049.0,10668.0,381.0
7246.62,6865.62,381.0
11658.6,11277.6,381.0
11658.6,11277.6,381.0
6423.66,6042.66,381.0
8061.96,7680.96,381.0
11353.8,10972.8,381.0
11963.4,11582.4,381.0
6842.76,6461.76,381.0
12870.18,12489.18,381.0
12268.2,11887.2,381.0
12268.2,11887.2,381.0
11963.4,11582.4,381.0
9311.64,8930.64,381.0
10744.2,10363.2,381.0
12268.2,11887.2,381.0
12877.8,12496.8,381.0
11948.16,11567.16,381.0
11353.8,10972.8,381.0
7086.6,6705.6,381.0
11658.6,11277.6,381.0
12268.2,11887.2,381.0
12573.0,12192.0,381.0
5676.9,5295.9,381.0
6172.2,5791.2,381.0
11049.0,10668.0,381.0
9921.24,9540.24,381.0
9761.22,9380.22,381.0
12870.18,12489.18,381.0
11963.4,11582.4,381.0
12573.0,12192.0,381.0
12573.0,12192.0,381.0
11658.6,11277.6,381.0
11064.24,10683.24,381.0
5745.48,5364.48,381.0
12870.18,12489.18,381.0
6522.72,6141.72,381.0
11353.8,10972.8,381.0
7391.4,7010.4,381.0
11658.6,11277.6,381.0
11049.0,10668.0,381.0
11658.6,11277.6,381.0
12268.2,11887.2,381.0
9311.64,8930.64,381.0
12870.18,12489.18,381.0
10134.6,9753.6,381.0
9479.28,9098.28,381.0
12268.2,11887.2,381.0
12573.0,12192.0,381.0
12268.2,11887.2,381.0
7254.24,6873.24,381.0
6172.2,5791.2,381.0
11033.76,10652.76,381.0
10751.82,10370.82,381.0
9395.46,9014.46,381.0
11658.6,11277.6,381.0
11369.04,10988.04,381.0
8839.2,8458.2,381.0
12268.2,11887.2,381.0
7680.96,7299.96,381.0
11049.0,10668.0,381.0
7109.46,6728.46,381.0
7178.04,6797.04,381.0
11955.78,11574.78,381.0
12260.58,11879.58,381.0
10142.22,9761.22,381.0
7863.84,7482.84,381.0
12268.2,11887.2,381.0
10744.2,10363.2,381.0
10142.22,9761.22,381.0
8305.8,7924.8,380.9999999999991
12870.18,12496.8,373.380000000001
11955.78,11582.4,373.380000000001
11346.18,10972.8,373.380000000001
11346.18,10972.8,373.380000000001
11346.18,10972.8,373.380000000001
11346.18,10972.8,373.380000000001
8679.18,8305.8,373.380000000001
10431.78,10058.4,373.380000000001
10431.78,10058.4,373.380000000001
11102.34,10728.96,373.380000000001
11346.18,10972.8,373.380000000001
11346.18,10972.8,373.380000000001
11955.78,11582.4,373.380000000001
8595.36,8221.98,373.380000000001
11955.78,11582.4,373.380000000001
11955.78,11582.4,373.380000000001
11955.78,11582.4,373.380000000001
11346.18,10972.8,373.380000000001
11346.18,10972.8,373.380000000001
11955.78,11582.4,373.380000000001
10431.78,10058.4,373.380000000001
11346.18,10972.8,373.380000000001
11346.18,10972.8,373.380000000001
13479.78,13106.4,373.380000000001
8907.78,8534.4,373.380000000001
11955.78,11582.4,373.380000000001
10431.78,10058.4,373.380000000001
6149.34,5775.96,373.3800000000001
5783.58,5410.2,373.3800000000001
7978.14,7604.76,373.3800000000001
7688.58,7315.2,373.3800000000001
8054.34,7680.96,373.3800000000001
7482.84,7109.46,373.3800000000001
6736.08,6362.7,373.3800000000001
6781.8,6408.42,373.3800000000001
6934.2,6560.82,373.3800000000001
7856.22,7482.84,373.3800000000001
7162.8,6789.42,373.3800000000001
7109.46,6736.08,373.3800000000001
7513.32,7139.94,373.3800000000001
6941.82,6568.44,373.3800000000001
7383.78,7010.4,373.3800000000001
6835.14,6461.76,373.3800000000001
6797.04,6423.66,373.3800000000001
7642.86,7269.48,373.3800000000001
7002.78,6629.4,373.3800000000001
6781.8,6408.42,373.3800000000001
6469.38,6096.0,373.3800000000001
12260.58,11887.2,373.3799999999992
11650.98,11277.6,373.3799999999992
11041.38,10668.0,373.3799999999992
8602.98,8229.6,373.3799999999992
11650.98,11277.6,373.3799999999992
10492.74,10119.36,373.3799999999992
11650.98,11277.6,373.3799999999992
11650.98,11277.6,373.3799999999992
10736.58,10363.2,373.3799999999992
12260.58,11887.2,373.3799999999992
10736.58,10363.2,373.3799999999992
11430.0,11056.62,373.3799999999992
11650.98,11277.6,373.3799999999992
8846.82,8473.44,373.3799999999992
9037.32,8663.94,373.3799999999992
10355.58,9982.2,373.3799999999992
6248.4,5875.02,373.3799999999992
7078.98,6705.6,373.3799999999992
9212.58,8839.2,373.3799999999992
10736.58,10363.2,373.3799999999992
11041.38,10668.0,373.3799999999992
8290.56,7917.18,373.3799999999992
10736.58,10363.2,373.3799999999992
11338.56,10965.18,373.3799999999992
9593.58,9220.2,373.3799999999992
11041.38,10668.0,373.3799999999992
9090.66,8717.28,373.3799999999992
11650.98,11277.6,373.3799999999992
5996.94,5623.56,373.3799999999992
8290.56,7917.18,373.3799999999992
10195.56,9822.18,373.3799999999992
10736.58,10363.2,373.3799999999992
10736.58,10363.2,373.3799999999992
11948.16,11574.78,373.3799999999992
5554.98,5181.6,373.3799999999992
11041.38,10668.0,373.3799999999992
11422.38,11049.0,373.3799999999992
11650.98,11277.6,373.3799999999992
10736.58,10363.2,373.3799999999992
11041.38,10668.0,373.3799999999992
7749.54,7383.78,365.7600000000002
11643.36,11277.6,365.7600000000002
5974.08,5608.32,365.7600000000002
12237.72,11871.96,365.7600000000002
11643.36,11277.6,365.7600000000002
12557.76,12192.0,365.7600000000002
10408.92,10043.16,365.7600000000002
11948.16,11582.4,365.7600000000002
11033.76,10668.0,365.7600000000002
11948.16,11582.4,365.7600000000002
11338.56,10972.8,365.7600000000002
5730.24,5364.48,365.7600000000002
9113.52,8747.76,365.7600000000002
8244.84,7879.08,365.7600000000002
2842.26,2476.5,365.7600000000002
6766.56,6400.8,365.7600000000002
11940.54,11574.78,365.7600000000002
13472.16,13106.4,365.7600000000002
11338.56,10972.8,365.7600000000002
13472.16,13106.4,365.7600000000002
9243.06,8877.3,365.7600000000002
7360.92,6995.16,365.7600000000002
11643.36,11277.6,365.7600000000002
12245.34,11879.58,365.7600000000002
11033.76,10668.0,365.7600000000002
11338.56,10972.8,365.7600000000002
9814.56,9448.8,365.7600000000002
11635.74,11269.98,365.7600000000002
11643.36,11277.6,365.7600000000002
12862.56,12496.8,365.7600000000002
12862.56,12496.8,365.7600000000002
13472.16,13106.4,365.7600000000002
7101.84,6736.08,365.7600000000002
11338.56,10972.8,365.7600000000002
11338.56,10972.8,365.7600000000002
7376.16,7010.4,365.7600000000002
6766.56,6400.8,365.7600000000002
6766.56,6400.8,365.7600000000002
8694.42,8328.66,365.7600000000002
6461.76,6096.0,365.7600000000002
7277.1,6911.34,365.7600000000002
8587.74,8221.98,365.7600000000002
11948.16,11582.4,365.7600000000002
8961.12,8595.36,365.7600000000002
11338.56,10972.8,365.7600000000002
11643.36,11277.6,365.7600000000002
6355.08,5989.32,365.7600000000002
11643.36,11277.6,365.7600000000002
6461.76,6096.0,365.7600000000002
11033.76,10668.0,365.7600000000002
11338.56,10972.8,365.7600000000002
11178.54,10812.78,365.7600000000002
9113.52,8747.76,365.7600000000002
11033.76,10668.0,365.7600000000002
11643.36,11277.6,365.7600000000002
9441.18,9075.42,365.7600000000002
8107.68,7741.92,365.7600000000002
11948.16,11582.4,365.7600000000002
7368.54,7002.78,365.7600000000002
10363.2,9997.44,365.7600000000002
9509.76,9144.0,365.7600000000002
11643.36,11277.6,365.7600000000002
10736.58,10370.82,365.7600000000002
11033.76,10668.0,365.7600000000002
11033.76,10668.0,365.7600000000002
6156.96,5791.2,365.7600000000002
6156.96,5791.2,365.7600000000002
11033.76,10668.0,365.7600000000002
10408.92,10043.16,365.7600000000002
10050.78,9685.02,365.7600000000002
11330.94,10965.18,365.7600000000002
8625.84,8260.08,365.7600000000002
11940.54,11574.78,365.7600000000002
5974.08,5608.32,365.7600000000002
11948.16,11582.4,365.7600000000002
9387.84,9022.08,365.7600000000002
11643.36,11277.6,365.7600000000002
12862.56,12496.8,365.7600000000002
6233.16,5867.4,365.7600000000002
11239.5,10873.74,365.7600000000002
7901.94,7536.18,365.7599999999993
6888.48,6522.72,365.7599999999993
6949.44,6583.68,365.7599999999993
7574.28,7208.52,365.7599999999993
5417.82,5052.06,365.7599999999993
6560.82,6195.06,365.7599999999993
5867.4,5501.64,365.7599999999993
10728.96,10363.2,365.7599999999984
10728.96,10363.2,365.7599999999984
9517.38,9151.62,365.7599999999984
10157.46,9791.7,365.7599999999984
10728.96,10363.2,365.7599999999984
10972.8,10607.04,365.7599999999984
12252.96,11887.2,365.7599999999984
10728.96,10363.2,365.7599999999984
10728.96,10363.2,365.7599999999984
11940.54,11582.4,358.14000000000124
11330.94,10972.8,358.14000000000124
11330.94,10972.8,358.14000000000124
8991.6,8633.46,358.14000000000124
11940.54,11582.4,358.14000000000124
11940.54,11582.4,358.14000000000124
11940.54,11582.4,358.14000000000124
11330.94,10972.8,358.14000000000124
11330.94,10972.8,358.14000000000124
11330.94,10972.8,358.14000000000124
11628.12,11269.98,358.14000000000124
11330.94,10972.8,358.14000000000124
11940.54,11582.4,358.14000000000124
11330.94,10972.8,358.14000000000124
11940.54,11582.4,358.14000000000124
11018.52,10660.38,358.14000000000124
11940.54,11582.4,358.14000000000124
11940.54,11582.4,358.14000000000124
11940.54,11582.4,358.14000000000124
11330.94,10972.8,358.14000000000124
11330.94,10972.8,358.14000000000124
9669.78,9311.64,358.14000000000124
11330.94,10972.8,358.14000000000124
11315.7,10957.56,358.14000000000124
11940.54,11582.4,358.14000000000124
11940.54,11582.4,358.14000000000124
11940.54,11582.4,358.14000000000124
11330.94,10972.8,358.14000000000124
5692.14,5334.0,358.1400000000003
8282.94,7924.8,358.1400000000003
6797.04,6438.9,358.1400000000003
7368.54,7010.4,358.1400000000003
6979.92,6621.78,358.1400000000003
6446.52,6088.38,358.1400000000003
6979.92,6621.78,358.1400000000003
6454.14,6096.0,358.1400000000003
7284.72,6926.58,358.1400000000003
6705.6,6347.46,358.1400000000003
7223.76,6865.62,358.1400000000003
7155.18,6797.04,358.1400000000003
7627.62,7269.48,358.1400000000003
6591.3,6233.16,358.1400000000003
6774.18,6416.04,358.1400000000003
7231.38,6873.24,358.1400000000003
6858.0,6499.86,358.1400000000003
6156.96,5798.82,358.1400000000003
6736.08,6377.94,358.1400000000003
6705.6,6347.46,358.1400000000003
11323.32,10965.18,358.1399999999994
11635.74,11277.6,358.1399999999994
10538.46,10180.32,358.1399999999994
11033.76,10675.62,358.1399999999994
9502.14,9144.0,358.1399999999994
11635.74,11277.6,358.1399999999994
11635.74,11277.6,358.1399999999994
11033.76,10675.62,358.1399999999994
12245.34,11887.2,358.1399999999994
10584.18,10226.04,358.1399999999994
8587.74,8229.6,358.1399999999994
10721.34,10363.2,358.1399999999994
6507.48,6149.34,358.1399999999994
10721.34,10363.2,358.1399999999994
12245.34,11887.2,358.1399999999994
9197.34,8839.2,358.1399999999994
7078.98,6720.84,358.1399999999994
11635.74,11277.6,358.1399999999994
12245.34,11887.2,358.1399999999994
11026.14,10668.0,358.1399999999994
9197.34,8839.2,358.1399999999994
6873.24,6515.1,358.1399999999994
10492.74,10134.6,358.1399999999994
11635.74,11277.6,358.1399999999994
11026.14,10668.0,358.1399999999994
10721.34,10363.2,358.1399999999994
8534.4,8176.26,358.1399999999994
9989.82,9631.68,358.1399999999994
11033.76,10675.62,358.1399999999994
10599.42,10241.28,358.1399999999994
8397.24,8039.1,358.1399999999994
10210.8,9852.66,358.1399999999994
11026.14,10668.0,358.1399999999994
11635.74,11277.6,358.1399999999994
6690.36,6332.22,358.1399999999994
8633.46,8275.32,358.1399999999994
10111.74,9753.6,358.1399999999994
8686.8,8328.66,358.1399999999994
10386.06,10027.92,358.1399999999994
10424.16,10066.02,358.1399999999994
11338.56,10980.42,358.1399999999994
12245.34,11887.2,358.1399999999994
11635.74,11277.6,358.1399999999994
11635.74,11277.6,358.1399999999994
12862.56,12504.42,358.1399999999994
5897.88,5547.36,350.52000000000044
10104.12,9753.6,350.52000000000044
10096.5,9745.98,350.52000000000044
7360.92,7010.4,350.52000000000044
6522.72,6172.2,350.52000000000044
11323.32,10972.8,350.52000000000044
11315.7,10965.18,350.52000000000044
9601.2,9250.68,350.52000000000044
11323.32,10972.8,350.52000000000044
11932.92,11582.4,350.52000000000044
11315.7,10965.18,350.52000000000044
11635.74,11285.22,350.52000000000044
8884.92,8534.4,350.52000000000044
11932.92,11582.4,350.52000000000044
11628.12,11277.6,350.52000000000044
11315.7,10965.18,350.52000000000044
9273.54,8923.02,350.52000000000044
12847.32,12496.8,350.52000000000044
6461.76,6111.24,350.52000000000044
9364.98,9014.46,350.52000000000044
8580.12,8229.6,350.52000000000044
11010.9,10660.38,350.52000000000044
6408.42,6057.9,350.52000000000044
11932.92,11582.4,350.52000000000044
11323.32,10972.8,350.52000000000044
11010.9,10660.38,350.52000000000044
5836.92,5486.4,350.52000000000044
10408.92,10058.4,350.52000000000044
10408.92,10058.4,350.52000000000044
11323.32,10972.8,350.52000000000044
11323.32,10972.8,350.52000000000044
12847.32,12496.8,350.52000000000044
9235.44,8884.92,350.52000000000044
11628.12,11277.6,350.52000000000044
4937.76,4587.24,350.52000000000044
10721.34,10370.82,350.52000000000044
10111.74,9761.22,350.52000000000044
11018.52,10668.0,350.52000000000044
11361.42,11010.9,350.52000000000044
5753.1,5402.58,350.52000000000044
11323.32,10972.8,350.52000000000044
11018.52,10668.0,350.52000000000044
6469.38,6118.86,350.52000000000044
8961.12,8610.6,350.52000000000044
10104.12,9753.6,350.52000000000044
9799.32,9448.8,350.52000000000044
5966.46,5615.94,350.52000000000044
11940.54,11590.02,350.52000000000044
10104.12,9753.6,350.52000000000044
5577.84,5227.32,350.52000000000044
7932.42,7581.9,350.52000000000044
11932.92,11582.4,350.52000000000044
11323.32,10972.8,350.52000000000044
4442.46,4091.94,350.52
998.22,647.7,350.52
6172.2,5821.68,350.5199999999995
6484.62,6134.1,350.5199999999995
7056.12,6705.6,350.5199999999995
7764.78,7414.26,350.5199999999995
7452.36,7101.84,350.5199999999995
7886.7,7536.18,350.5199999999995
6797.04,6446.52,350.5199999999995
6804.66,6454.14,350.5199999999995
7139.94,6789.42,350.5199999999995
6865.62,6515.1,350.5199999999995
7688.58,7338.06,350.5199999999995
7322.82,6972.3,350.5199999999995
7071.36,6720.84,350.5199999999995
6431.28,6080.76,350.5199999999995
12237.72,11887.2,350.5199999999986
10713.72,10363.2,350.5199999999986
10713.72,10363.2,350.5199999999986
10713.72,10363.2,350.5199999999986
11026.14,10675.62,350.5199999999986
10713.72,10363.2,350.5199999999986
10713.72,10363.2,350.5199999999986
11026.14,10675.62,350.5199999999986
10713.72,10363.2,350.5199999999986
11026.14,10675.62,350.5199999999986
10538.46,10187.94,350.5199999999986
12237.72,11887.2,350.5199999999986
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
8595.36,8252.46,342.90000000000146
11315.7,10972.8,342.90000000000146
9791.7,9448.8,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
10690.86,10347.96,342.90000000000146
11315.7,10972.8,342.90000000000146
8892.54,8549.64,342.90000000000146
11315.7,10972.8,342.90000000000146
11315.7,10972.8,342.90000000000146
8214.36,7871.46,342.90000000000055
6576.06,6233.16,342.90000000000055
5760.72,5417.82,342.90000000000055
5501.64,5158.74,342.90000000000055
6278.88,5935.98,342.90000000000055
4861.56,4518.66,342.90000000000055
10401.3,10058.4,342.89999999999964
6217.92,5875.02,342.89999999999964
11010.9,10668.0,342.89999999999964
11010.9,10668.0,342.89999999999964
5036.82,4693.92,342.89999999999964
7513.32,7170.42,342.89999999999964
10401.3,10058.4,342.89999999999964
7962.9,7620.0,342.89999999999964
8221.98,7879.08,342.89999999999964
6598.92,6256.02,342.89999999999964
10706.1,10363.2,342.89999999999964
11612.88,11269.98,342.89999999999964
10706.1,10363.2,342.89999999999964
10850.88,10507.98,342.89999999999964
7078.98,6736.08,342.89999999999964
8823.96,8481.06,342.89999999999964
11010.9,10668.0,342.89999999999964
10972.8,10629.9,342.89999999999964
10706.1,10363.2,342.89999999999964
6477.0,6134.1,342.89999999999964
5600.7,5257.8,342.89999999999964
10401.3,10058.4,342.89999999999964
6743.7,6400.8,342.89999999999964
5394.96,5052.06,342.89999999999964
10698.48,10355.58,342.89999999999964
8122.92,7780.02,342.89999999999964
9182.1,8839.2,342.89999999999964
7962.9,7620.0,342.89999999999964
11925.3,11582.4,342.89999999999964
9753.6,9410.7,342.89999999999964
5669.28,5326.38,342.89999999999964
6035.04,5692.14,342.89999999999964
7063.74,6720.84,342.89999999999964
6743.7,6400.8,342.89999999999964
8572.5,8229.6,342.89999999999964
5394.96,5052.06,342.89999999999964
8923.02,8580.12,342.89999999999964
10706.1,10363.2,342.89999999999964
7048.5,6705.6,342.89999999999964
5836.92,5494.02,342.89999999999964
8290.56,7947.66,342.89999999999964
6286.5,5943.6,342.89999999999964
6118.86,5775.96,342.89999999999964
10096.5,9753.6,342.89999999999964
11925.3,11582.4,342.89999999999964
11308.08,10965.18,342.89999999999964
6362.7,6019.8,342.89999999999964
6164.58,5821.68,342.89999999999964
7299.96,6957.06,342.89999999999964
11018.52,10675.62,342.89999999999964
8077.2,7734.3,342.89999999999964
10393.68,10050.78,342.89999999999964
11620.5,11277.6,342.89999999999964
6347.46,6004.56,342.89999999999964
5334.0,4991.1,342.89999999999964
8084.82,7741.92,342.89999999999964
10706.1,10363.2,342.89999999999964
11010.9,10668.0,342.89999999999964
10401.3,10058.4,342.89999999999964
6682.74,6339.84,342.89999999999964
9639.3,9296.4,342.89999999999964
11010.9,10668.0,342.89999999999964
8229.6,7894.32,335.28000000000065
11003.28,10668.0,335.28000000000065
10690.86,10355.58,335.28000000000065
8702.04,8366.76,335.28000000000065
9479.28,9144.0,335.28000000000065
7345.68,7010.4,335.28000000000065
11917.68,11582.4,335.28000000000065
11170.92,10835.64,335.28000000000065
7467.6,7132.32,335.28000000000065
5890.26,5554.98,335.28000000000065
11308.08,10972.8,335.28000000000065
11308.08,10972.8,335.28000000000065
5821.68,5486.4,335.28000000000065
11917.68,11582.4,335.28000000000065
11292.84,10957.56,335.28000000000065
7726.68,7391.4,335.28000000000065
8763.0,8427.72,335.28000000000065
7033.26,6697.98,335.28000000000065
5181.6,4846.32,335.28000000000065
10584.18,10248.9,335.28000000000065
9913.62,9578.34,335.28000000000065
10393.68,10058.4,335.28000000000065
11308.08,10972.8,335.28000000000065
9220.2,8884.92,335.28000000000065
7338.06,7002.78,335.28000000000065
5494.02,5158.74,335.28000000000065
11308.08,10972.8,335.28000000000065
11917.68,11582.4,335.28000000000065
10393.68,10058.4,335.28000000000065
8663.94,8328.66,335.28000000000065
9479.28,9144.0,335.28000000000065
5821.68,5486.4,335.28000000000065
10096.5,9761.22,335.28000000000065
6522.72,6187.44,335.28000000000065
11308.08,10972.8,335.28000000000065
5318.76,4983.48,335.28000000000065
4419.6,4084.32,335.2800000000002
5935.98,5600.7,335.27999999999975
7078.98,6743.7,335.27999999999975
4838.7,4503.42,335.27999999999975
6225.54,5890.26,335.27999999999975
7650.48,7315.2,335.27999999999975
7650.48,7315.2,335.27999999999975
6507.48,6172.2,335.27999999999975
6156.96,5821.68,335.27999999999975
8260.08,7924.8,335.27999999999975
8244.84,7909.56,335.27999999999975
6736.08,6400.8,335.27999999999975
6949.44,6614.16,335.27999999999975
6179.82,5844.54,335.27999999999975
7642.86,7307.58,335.27999999999975
5425.44,5090.16,335.27999999999975
6126.48,5791.2,335.27999999999975
5212.08,4876.8,335.27999999999975
6431.28,6096.0,335.27999999999975
6621.78,6286.5,335.27999999999975
7650.48,7315.2,335.27999999999975
6126.48,5791.2,335.27999999999975
3916.68,3581.4,335.27999999999975
5935.98,5600.7,335.27999999999975
10698.48,10363.2,335.27999999999884
11910.06,11574.78,335.27999999999884
10698.48,10363.2,335.27999999999884
11300.46,10965.18,335.27999999999884
11925.3,11590.02,335.27999999999884
11300.46,10965.18,335.27999999999884
10698.48,10363.2,335.27999999999884
10698.48,10363.2,335.27999999999884
11300.46,10965.18,335.27999999999884
11910.06,11574.78,335.27999999999884
10698.48,10363.2,335.27999999999884
12222.48,11887.2,335.27999999999884
8442.96,8107.68,335.27999999999884
10698.48,10363.2,335.27999999999884
9037.32,8702.04,335.27999999999884
11612.88,11277.6,335.27999999999884
10988.04,10660.38,327.6600000000017
6073.14,5745.48,327.66000000000076
6073.14,5745.48,327.66000000000076
6454.14,6126.48,327.66000000000076
7978.14,7650.48,327.66000000000076
7528.56,7200.9,327.66000000000076
10690.86,10363.2,327.65999999999985
10995.66,10668.0,327.65999999999985
11300.46,10972.8,327.65999999999985
8656.32,8328.66,327.65999999999985
11300.46,10972.8,327.65999999999985
9136.38,8808.72,327.65999999999985
10698.48,10370.82,327.65999999999985
5440.68,5113.02,327.65999999999985
8130.54,7802.88,327.65999999999985
11925.3,11597.64,327.65999999999985
6530.34,6202.68,327.65999999999985
11612.88,11285.22,327.65999999999985
11910.06,11582.4,327.65999999999985
11300.46,10972.8,327.65999999999985
6050.28,5722.62,327.65999999999985
9776.46,9448.8,327.65999999999985
10782.3,10454.64,327.65999999999985
6545.58,6217.92,327.65999999999985
6423.66,6096.0,327.65999999999985
10690.86,10363.2,327.65999999999985
6560.82,6233.16,327.65999999999985
7482.84,7155.18,327.65999999999985
12214.86,11887.2,327.65999999999985
10378.44,10050.78,327.65999999999985
10690.86,10363.2,327.65999999999985
9037.32,8709.66,327.65999999999985
6522.72,6195.06,327.65999999999985
9166.86,8839.2,327.65999999999985
6736.08,6408.42,327.65999999999985
7604.76,7277.1,327.65999999999985
6210.3,5882.64,327.65999999999985
10690.86,10363.2,327.65999999999985
10995.66,10668.0,327.65999999999985
6103.62,5775.96,327.65999999999985
6728.46,6400.8,327.65999999999985
11300.46,10972.8,327.65999999999985
7490.46,7162.8,327.65999999999985
11605.26,11277.6,327.65999999999985
7452.36,7124.7,327.65999999999985
10690.86,10363.2,327.65999999999985
10698.48,10370.82,327.65999999999985
6423.66,6096.0,327.65999999999985
6934.2,6606.54,327.65999999999985
11597.64,11269.98,327.65999999999985
8008.62,7680.96,327.65999999999985
10690.86,10363.2,327.65999999999985
6149.34,5821.68,327.65999999999985
9166.86,8839.2,327.65999999999985
10690.86,10363.2,327.65999999999985
7642.86,7315.2,327.65999999999985
11894.82,11567.16,327.65999999999985
7559.04,7231.38,327.65999999999985
10690.86,10363.2,327.65999999999985
11605.26,11277.6,327.65999999999985
7391.4,7063.74,327.65999999999985
7200.9,6873.24,327.65999999999985
11300.46,10972.8,327.65999999999985
5935.98,5608.32,327.65999999999985
11917.68,11590.02,327.65999999999985
11300.46,10972.8,327.65999999999985
11605.26,11277.6,327.65999999999985
7863.84,7536.18,327.65999999999985
8237.22,7909.56,327.65999999999894
12816.84,12496.8,320.0400000000009
10431.78,10111.74,320.0400000000009
10980.42,10660.38,320.0400000000009
10378.44,10058.4,320.0400000000009
11902.44,11582.4,320.0400000000009
8389.62,8069.58,320.0400000000009
10988.04,10668.0,320.0400000000009
