callsign,velocity,baro_altitude,geo_altitude
AFR43LB ,88.78,594.36,617.22
ANT01   ,88.58,3322.32,3505.2
Unknown,88.5,129.54,76.2
N5070J  ,88.48,746.76,762.0
EIN42W  ,88.32,937.26,1036.32
DAL2237 ,87.94,754.38,792.48
IGO20NK ,87.89,2026.92,1965.96
VLG524R ,87.85,922.02,1028.7
DMQIS   ,87.8,1173.48,1310.64
EWG7HM  ,87.77,495.3,579.12
AFR58XB ,87.75,822.96,906.78
RUK3673 ,87.73,685.8,784.86
N261T   ,87.61,1950.72,2065.02
GAP2456 ,87.55,807.72,891.54
IFM0020P,87.55,617.22,678.18
FDX1853 ,87.46,708.66,723.9
DAL319  ,87.43,381.0,441.96
FIN34   ,87.38,861.06,838.2
SIA740  ,87.34,160.02,137.16
OEFMF   ,87.28,1981.2,2087.88
HERC1021,87.21,350.52,251.46
T7AYA   ,87.16,579.12,662.94
WZZ3WF  ,87.11,571.5,617.22
5HPOA   ,86.85,1226.82,1295.4
HBGMN   ,86.72,419.1,480.06
BEL8CZ  ,86.56,784.86,876.3
PHILM   ,86.51,899.16,982.98
SFR294  ,86.5,960.12,1097.28
ENY3390 ,86.43,723.9,723.9
ABD2610 ,86.37,472.44,541.02
PAT123  ,86.28,2827.02,3002.28
ABY730  ,86.27,838.2,937.26
GFA506  ,86.19,411.48,289.56
OKRAF   ,86.05,1028.7,1112.52
SAS909  ,85.96,655.32,701.04
JFA19Q  ,85.95,2827.02,2979.42
VJT486  ,85.88,754.38,723.9
PGT2UG  ,85.82,632.46,685.8
EAI33S  ,85.77,739.14,861.06
LDG16   ,85.73,739.14,845.82
SKW5799 ,85.68,662.94,662.94
KAP508  ,85.66,243.84,281.94
N886LF  ,85.65,1790.7,1882.14
AVA248  ,85.6,2491.74,2667.0
IBE07ET ,85.57,1226.82,1318.26
VJT480  ,85.41,822.96,975.36
DAL1436 ,85.36,731.52,731.52
VOE4YD  ,85.16,563.88,632.46
THA671  ,85.1,647.7,624.84
N390PM  ,85.0,502.92,556.26
N79EM   ,84.91,1813.56,1912.62
LXC41   ,84.89,358.14,472.44
AIQ4108 ,84.88,777.24,815.34
Unknown,84.82,251.46,228.6
NOS9075 ,84.74,259.08,251.46
N5419W  ,84.69,1828.8,1912.62
DEEOE   ,84.66,2446.02,2575.56
NJE294V ,84.66,601.98,678.18
OEFGE   ,84.61,3200.4,3368.04
N729CD  ,84.59,3352.8,3497.58
SXS7DF  ,84.5,685.8,777.24
Unknown,84.5,457.2,525.78
NASHMI1 ,84.44,1569.72,1630.68
PPLJL   ,84.37,1021.08,1089.66
N899WM  ,84.33,2415.54,2545.08
CPV369  ,84.31,1417.32,1539.24
WIF7VL  ,84.02,975.36,1051.56
HBKUL   ,83.97,1211.58,1310.64
DMYOU   ,83.97,2316.48,2430.78
N2811A  ,83.88,2407.92,2522.22
SAS709  ,83.84,3741.42,3733.8
PRZOS   ,83.72,2308.86,2453.64
N95RZ   ,83.53,1005.84,1082.04
N409TT  ,83.52,2682.24,2811.78
GFA041  ,83.34,640.08,746.76
NOZ9KP  ,83.32,990.6,1051.56
IBE05WG ,83.14,624.84,708.66
DEHAG   ,83.07,3048.0,3192.78
NASHMI2 ,82.97,1562.1,1623.06
N3102W  ,82.92,2705.1,2827.02
HBLWW   ,82.9,5486.4,5798.82
IOS505F ,82.82,1744.98,1866.9
FDY328  ,82.61,853.44,914.4
PBD565  ,82.54,182.88,114.3
N178QS  ,82.48,4777.74,5036.82
MSO46   ,82.42,914.4,1005.84
N90JX   ,82.33,2278.38,2407.92
N946ED  ,82.22,525.78,601.98
PTO3345 ,82.19,601.98,670.56
FHKDD   ,82.16,2438.4,2606.04
RYR36ST ,82.06,525.78,601.98
DFEPG   ,81.85,2202.18,2331.72
Unknown,81.68,9105.9,9601.2
RYR3456 ,81.6,1310.64,1424.94
FDY243  ,81.49,1188.72,1264.92
N116BD  ,81.36,1074.42,1097.28
N101ZA  ,80.98,617.22,701.04
LPE2480 ,80.87,114.3,83.82
AAL3245 ,80.86,838.2,899.16
NHZ653  ,80.84,220.98,350.52
ARE4050 ,80.77,2522.22,2697.48
OMA815  ,80.73,701.04,678.18
ULR85H  ,80.49,1440.18,1569.72
N456DH  ,80.47,3055.62,3208.02
GLO1402 ,80.42,990.6,1082.04
CGJOG   ,80.39,2110.74,2095.5
RYR37CH ,80.38,777.24,914.4
MAX210  ,80.34,777.24,853.44
RTO210  ,80.29,2270.76,2407.92
TVS1GH  ,80.07,525.78,601.98
KNE376  ,80.04,1463.04,1546.86
AFR79LL ,80.04,426.72,510.54
ENY3667 ,80.02,312.42,335.28
SKY521  ,79.84,396.24,411.48
FDX104  ,79.82,83.82,60.96
CAN26   ,79.76,861.06,975.36
JTE153  ,79.48,541.02,480.06
N224CE  ,79.31,3048.0,3223.26
BNO92J  ,79.29,655.32,708.66
RYR4FU  ,79.25,182.88,297.18
ICE450  ,79.23,647.7,739.14
FDY124  ,79.23,853.44,914.4
PRF86   ,79.0,2148.84,2278.38
PTO8825 ,78.94,1508.76,1607.82
DEUMR   ,78.87,1623.06,1699.26
Unknown,78.82,9105.9,9601.2
ACA7059 ,78.82,495.3,548.64
DEGRO   ,78.74,411.48,487.68
MTN8302 ,78.72,1463.04,1539.24
TVF91LR ,78.71,114.3,167.64
DEXFB   ,78.69,594.36,662.94
NHD425  ,78.68,350.52,403.86
PTO6612 ,78.58,1203.96,1310.64
SWR129Y ,78.58,609.6,670.56
SERCE25 ,78.48,1478.28,1569.72
AFR24FD ,78.41,815.34,883.92
DEFNN   ,78.4,800.1,876.3
EFW58W  ,78.4,746.76,838.2
Unknown,78.34,243.84,320.04
TVF95VE ,78.26,175.26,228.6
STAL43  ,78.23,327.66,495.3
CUCO601 ,78.22,1828.8,1958.34
KLM744  ,78.2,266.7,350.52
BAW834  ,78.01,769.62,899.16
KAP325  ,78.01,1882.14,1965.96
CSN8023 ,77.88,76.2,91.44
TKJ9KN  ,77.85,167.64,228.6
OYOST   ,77.85,792.48,868.68
JAL2016 ,77.85,495.3,571.5
KNM08   ,77.78,708.66,830.58
SEJ023  ,77.73,320.04,213.36
THY6187 ,77.71,601.98,670.56
AAL656  ,77.68,160.02,167.64
VOR05   ,77.66,731.52,815.34
BVN8366 ,77.65,2110.74,2247.9
KAP1237 ,77.58,220.98,274.32
KLM926  ,77.48,342.9,472.44
SIA877  ,77.41,426.72,441.96
FDB2RK  ,77.38,182.88,76.2
TOM8GY  ,77.34,144.78,259.08
X62     ,77.2,2232.66,2369.82
AIC2662 ,77.17,1348.74,1242.06
ANA780  ,77.12,525.78,601.98
FDY227  ,77.11,2392.68,2499.36
RYR85SG ,77.08,121.92,198.12
DU141   ,77.08,525.78,617.22
HBZWS   ,77.07,160.02,198.12
MAS2607 ,77.05,411.48,411.48
SXS8TX  ,76.9,259.08,312.42
AFR65AQ ,76.86,297.18,342.9
BEL4UG  ,76.86,754.38,845.82
WZZ57   ,76.82,426.72,510.54
PSVOO   ,76.8,1089.66,1143.0
ANE50VZ ,76.66,114.3,129.54
DLH3KJ  ,76.64,701.04,792.48
FJLQX   ,76.62,1363.98,1432.56
CSZ9104 ,76.61,388.62,388.62
VUAIF   ,76.43,914.4,815.34
RYR189E ,76.39,342.9,411.48
JNA914  ,76.37,266.7,297.18
N809GS  ,76.23,1059.18,1143.0
PPLMS   ,76.17,2895.6,3055.62
RYR709K ,76.16,175.26,228.6
IGO4K   ,76.14,1470.66,1402.08
N817MJ  ,76.06,891.54,922.02
JZR345  ,76.03,472.44,457.2
GCI1973 ,76.03,716.28,807.72
CPA565  ,75.89,228.6,281.94
RWZ1203 ,75.83,22.86,38.1
HKE824  ,75.71,396.24,441.96
PRWSG   ,75.65,1127.76,1257.3
CFG8PH  ,75.63,68.58,137.16
JJA3212 ,75.53,396.24,419.1
RYR830Q ,75.5,129.54,205.74
IDPCC   ,75.48,1203.96,1341.12
N37TL   ,75.46,510.54,525.78
TAM3283 ,75.4,1188.72,1280.16
LSJ641  ,75.32,853.44,922.02
SWA4545 ,75.28,472.44,525.78
PGT1918 ,75.28,182.88,160.02
HNL17A  ,75.19,320.04,403.86
PGT2LB  ,75.17,480.06,556.26
JST634  ,75.1,312.42,472.44
EZS84NK ,75.06,662.94,739.14
HM4     ,75.05,1371.6,1516.38
FPY7504 ,75.02,342.9,411.48
GBWXA   ,75.0,952.5,1036.32
DSW1    ,74.99,2857.5,3017.52
GSRXX   ,74.99,586.74,662.94
SXS99P  ,74.99,83.82,167.64
DMINW   ,74.91,1417.32,1493.52
GLO1952 ,74.9,914.4,1005.84
DAL264  ,74.81,236.22,289.56
PSCSX   ,74.77,2567.94,2712.72
AWQ240  ,74.72,167.64,167.64
UAL1734 ,74.62,175.26,213.36
EMC5    ,74.6,1554.48,1676.4
BAW28F  ,74.6,68.58,152.4
ANA800  ,74.6,449.58,510.54
CSR33   ,74.56,2743.2,2895.6
SHI7356 ,74.55,198.12,129.54
GLO1943 ,74.55,1013.46,1104.9
OR2022  ,74.35,655.32,647.7
EZY41TV ,74.27,419.1,541.02
AIC357  ,74.12,342.9,205.74
TSC260  ,74.12,53.34,99.06
IGO5183 ,74.12,342.9,205.74
CAI9GM  ,73.97,144.78,114.3
BTI65T  ,73.92,518.16,525.78
HKS75   ,73.87,1226.82,1318.26
DAL298  ,73.87,83.82,152.4
PTO7758 ,73.85,792.48,868.68
AFR51AV ,73.82,853.44,922.02
DINAL   ,73.76,4320.54,4541.52
IBE06GT ,73.68,632.46,693.42
MSC407  ,73.66,533.4,441.96
UPS734  ,73.57,571.5,594.36
Unknown,73.5,670.56,746.76
NSZ3731 ,73.27,53.34,91.44
DLH7VL  ,73.25,502.92,586.74
PDT5836 ,73.17,441.96,472.44
JAL923  ,73.14,396.24,434.34
CVR300  ,73.1,1211.58,1264.92
TAP1925 ,73.09,762.0,891.54
GLO1775 ,73.08,350.52,441.96
DLH9LP  ,73.0,457.2,533.4
N3212E  ,72.99,670.56,754.38
PGT1ZF  ,72.97,15.24,60.96
SXS8GV  ,72.95,266.7,259.08
UAE52M  ,72.92,289.56,358.14
MSKTO   ,72.88,929.64,1036.32
AAR730  ,72.66,327.66,342.9
DIAHB   ,72.62,1363.98,1455.42
A6AWV   ,72.58,411.48,289.56
THY52J  ,72.54,342.9,457.2
NSZ5TP  ,72.54,45.72,83.82
THY4KJ  ,72.54,381.0,441.96
N956TX  ,72.53,1661.16,1752.6
VLG2SZ  ,72.51,15.24,99.06
JAL3087 ,72.44,236.22,289.56
AXM5411 ,72.43,160.02,167.64
CXK1137 ,72.32,1341.12,1394.46
TSC308  ,72.24,335.28,426.72
ITPPL   ,72.22,891.54,982.98
FXC44   ,72.13,975.36,1059.18
EXS46QW ,72.12,297.18,388.62
N35HF   ,72.04,160.02,220.98
GSAJM   ,71.94,1173.48,1280.16
AAL437  ,71.88,68.58,114.3
LOT7VJ  ,71.82,7.62,76.2
DAH1010 ,71.81,114.3,167.64
AZU6596 ,71.75,830.58,906.78
OEFAG   ,71.75,1150.62,1280.16
SFJ57   ,71.66,83.82,106.68
GLO1747 ,71.66,1318.26,1402.08
ANA109  ,71.66,144.78,182.88
A7GQA   ,71.65,441.96,320.04
N33CA   ,71.65,1455.42,1546.86
SUCCF   ,71.6,335.28,335.28
AAR366  ,71.52,335.28,350.52
RYR4622 ,71.51,259.08,236.22
HAF405  ,71.49,281.94,320.04
GLO1489 ,71.49,1051.56,1143.0
7TVPG   ,71.31,266.7,320.04
OXJ     ,71.3,929.64,1051.56
EIN524  ,71.22,259.08,304.8
AFR43XU ,71.22,274.32,327.66
FDB7JX  ,71.11,175.26,68.58
SJX762  ,71.09,266.7,289.56
EIWST   ,71.0,563.88,678.18
DCODE   ,70.99,2286.0,2415.54
MAF3229 ,70.98,441.96,518.16
EXS48JG ,70.94,198.12,220.98
LOT6MJ  ,70.91,99.06,167.64
DOC96   ,70.91,297.18,350.52
VOE1VT  ,70.89,449.58,533.4
TAP028  ,70.8,220.98,327.66
AFR7445 ,70.75,213.36,259.08
IAE314  ,70.73,556.26,548.64
TGW24   ,70.72,327.66,480.06
EZY18TL ,70.71,228.6,281.94
S5DOT   ,70.68,944.88,1043.94
GLO1417 ,70.66,906.78,990.6
VPCLU   ,70.57,754.38,845.82
TVF48LB ,70.45,167.64,220.98
GIA154  ,70.42,198.12,205.74
GRVTT   ,70.39,563.88,632.46
DLA8MM  ,70.39,434.34,541.02
VLG56XU ,70.37,289.56,358.14
FHBBT   ,70.32,1386.84,1470.66
KAP902  ,70.29,396.24,464.82
DEJAA   ,70.28,274.32,335.28
BTI756  ,70.24,144.78,144.78
BGA146Y ,70.21,708.66,853.44
SWA2257 ,70.19,7.62,53.34
GBJHB   ,70.06,571.5,647.7
TOM3LV  ,70.06,76.2,114.3
FAC0007 ,70.03,2491.74,2659.38
SFS10   ,70.03,1828.8,1927.86
DLH4NV  ,70.03,266.7,342.9
NSZ3747 ,69.98,53.34,83.82
MAF31   ,69.82,579.12,670.56
ANA570  ,69.82,152.4,190.5
APJ456  ,69.81,60.96,99.06
AIC2622 ,69.75,541.02,419.1
TCAJM   ,69.55,2011.68,2141.22
SERCE17 ,69.53,1539.24,1623.06
Unknown,69.5,9105.9,9601.2
EFC33H  ,69.47,1059.18,982.98
TAM3340 ,69.37,76.2,160.02
PSBTL   ,69.35,518.16,647.7
S5MTM   ,69.33,3954.78,4168.14
OR2021  ,69.27,647.7,632.46
HKS36D  ,69.09,830.58,944.88
HBPRK   ,69.06,1188.72,1310.64
DEDXX   ,69.03,1348.74,1455.42
SAS1421 ,68.97,228.6,266.7
HVN681  ,68.92,411.48,403.86
WMT7KK  ,68.85,121.92,213.36
N978LF  ,68.81,609.6,640.08
RTO088  ,68.77,358.14,411.48
PRF38   ,68.76,518.16,586.74
N314RG  ,68.76,220.98,281.94
ICG31   ,68.7,1836.42,2049.78
N770EJ  ,68.65,716.28,769.62
N734EJ  ,68.64,1927.86,1996.44
AZU4188 ,68.63,830.58,899.16
DCPMI   ,68.58,220.98,350.52
PGT2009 ,68.57,106.68,274.32
CSB7501 ,68.42,274.32,274.32
SHT9Z   ,68.42,45.72,121.92
N145CD  ,68.41,274.32,304.8
ANE77EM ,68.3,114.3,205.74
METAL81 ,68.3,1607.82,1691.64
N503TS  ,68.2,1120.14,1196.34
PAL421  ,68.16,304.8,358.14
AIQ3024 ,68.16,99.06,38.1
AIQ3204 ,68.16,487.68,449.58
DAL3198 ,68.11,358.14,373.38
PDT5917 ,68.06,388.62,472.44
AIQ4401 ,68.0,99.06,76.2
THY9HZ  ,67.91,411.48,464.82
N21     ,67.91,1615.44,1562.1
SWA1401 ,67.91,91.44,137.16
OEFXW   ,67.86,1501.14,1623.06
BTI69R  ,67.72,129.54,129.54
UAL317  ,67.67,106.68,220.98
MOLOCH78,67.67,1828.8,1920.24
HLE85   ,67.6,320.04,419.1
DHBPT   ,67.5,1752.6,1836.42
CAL754  ,67.46,472.44,510.54
KNE710  ,67.41,190.5,45.72
GCI1886 ,67.4,1554.48,1699.26
LYTRA   ,67.22,426.72,518.16
FNK1    ,67.16,2293.62,2423.16
HBTYR   ,67.13,708.66,769.62
KLM91Y  ,67.0,320.04,342.9
N893GT  ,66.97,556.26,533.4
FDA358  ,66.95,137.16,175.26
FHBRA   ,66.91,739.14,807.72
N311SE  ,66.9,762.0,830.58
EZY47HW ,66.9,182.88,274.32
WCP635  ,66.88,1066.8,1104.9
145TX   ,66.88,1051.56,1097.28
SWV5960 ,66.88,922.02,952.5
N412BZ  ,66.81,1325.88,1394.46
SBI3745 ,66.81,175.26,144.78
RYR94CM ,66.75,114.3,190.5
N831DE  ,66.74,800.1,838.2
HBFKL   ,66.65,1470.66,1584.96
N741AE  ,66.64,617.22,647.7
NOZ617  ,66.57,228.6,335.28
COUGAR53,66.57,541.02,647.7
AAL954  ,66.44,-99.06,-22.86
UPS582  ,66.38,434.34,457.2
KLM46C  ,66.37,-7.62,76.2
IGO99C  ,66.36,129.54,15.24
CSS358  ,66.26,861.06,868.68
EJU15CN ,66.26,53.34,99.06
N794AE  ,66.21,1043.94,1104.9
UAW82   ,66.19,1173.48,1257.3
OKAUA35 ,66.08,1097.28,1249.68
SXAEO   ,66.04,2461.26,2598.42
ZUSTR   ,66.01,297.18,419.1
FHBDF   ,66.01,2103.12,2209.8
GHOLM   ,65.99,998.22,1066.8
CHX38   ,65.82,586.74,662.94
QLK1914 ,65.8,-22.86,129.54
DLA2RW  ,65.57,137.16,190.5
CXK389  ,65.55,541.02,548.64
TMP5155 ,65.39,106.68,91.44
BEL7GZ  ,65.34,167.64,236.22
AAL1075 ,65.34,152.4,167.64
GAFW07  ,65.33,975.36,1051.56
TVF30BT ,65.29,365.76,419.1
HBKGT   ,65.25,1280.16,1363.98
SXHGG   ,65.19,845.82,914.4
OKMNM   ,65.12,2438.4,2552.7
GWPDB   ,65.07,121.92,213.36
Unknown,65.07,510.54,594.36
EWG49K  ,65.03,373.38,457.2
TRF50   ,64.9,1661.16,1752.6
SKW4298 ,64.67,388.62,403.86
BHL48J  ,64.57,830.58,960.12
GETPM   ,64.51,1821.18,1927.86
JIA5153 ,64.51,304.8,342.9
UAM03   ,64.47,571.5,670.56
CPJ75   ,64.42,365.76,419.1
BHL78H  ,64.41,830.58,960.12
N507GA  ,64.39,2179.32,2301.24
CHX17   ,64.36,1280.16,1363.98
SDG162  ,64.31,411.48,259.08
SPMIB   ,64.31,883.92,937.26
NOR930  ,64.08,342.9,449.58
LTA663  ,64.07,1036.32,1082.04
N1624   ,64.07,2270.76,2362.2
UPS1364 ,64.01,76.2,68.58
CXK1083 ,63.96,1341.12,1386.84
MZY911D ,63.89,1211.58,1295.4
FHTOB   ,63.87,1485.9,1577.34
N21171  ,63.83,358.14,373.38
BAW949L ,63.79,106.68,190.5
4410    ,63.78,2895.6,3009.9
MTN8502 ,63.64,678.18,716.28
SPDDA   ,63.64,1028.7,1104.9
VHTCU   ,63.63,579.12,655.32
ARES44  ,63.59,358.14,434.34
TVF89YR ,63.53,274.32,327.66
EZY98PG ,63.53,190.5,281.94
DEUPS   ,63.52,922.02,990.6
OKAUS50 ,63.5,1920.24,2004.06
SXHDX   ,63.36,464.82,495.3
VOE2251 ,63.31,-15.24,60.96
AIC2492 ,63.3,982.98,868.68
SXHLM   ,63.29,9105.9,9601.2
MTN8463 ,63.28,1844.04,1927.86
CHX20   ,63.23,617.22,693.42
UAM42   ,63.17,708.66,815.34
BIO11   ,63.16,1965.96,2110.74
YNM     ,63.09,1303.02,1409.7
PHKFO   ,63.06,426.72,510.54
CHX84   ,63.06,350.52,419.1
SHADY09 ,62.98,2392.68,2506.98
GBHZK   ,62.96,3048.0,3215.64
FGJFI   ,62.93,571.5,647.7
N4FN    ,62.93,472.44,525.78
PGT9BB  ,62.81,251.46,289.56
DEIST   ,62.78,624.84,670.56
AAL2371 ,62.64,266.7,327.66
JZA428  ,62.58,304.8,327.66
PHKIO   ,62.48,1226.82,1303.02
CHX85   ,62.47,457.2,533.4
N502WS  ,62.42,388.62,487.68
DEXDR   ,62.38,777.24,853.44
YTF     ,62.33,1226.82,1348.74
ECA2JP  ,62.29,68.58,182.88
EFC59G  ,62.22,746.76,640.08
KAL124T ,62.21,30.48,38.1
RPA4373 ,62.15,0.0,76.2
N394P   ,62.09,2651.76,2811.78
FTO115  ,61.99,678.18,746.76
AAL2819 ,61.91,-38.1,7.62
HSOVJ2  ,61.79,1043.94,1135.38
LTA664  ,61.74,533.4,541.02
WUP331  ,61.73,83.82,99.06
OOSKD   ,61.71,365.76,426.72
WMA2112 ,61.7,2438.4,2560.32
TAP429  ,61.54,274.32,373.38
QUE40   ,61.49,320.04,396.24
OOVST   ,61.48,1028.7,1104.9
N511AG  ,61.43,1493.52,1562.1
N84RJ   ,61.35,2217.42,2346.96
ASI625  ,61.32,1379.22,1409.7
GJSUE   ,61.22,784.86,845.82
RTO073  ,61.22,579.12,693.42
Unknown,61.14,9105.9,9601.2
AUR501  ,61.01,472.44,548.64
MRL31F  ,60.84,198.12,243.84
MRA662  ,60.76,274.32,266.7
N82ME   ,60.7,815.34,861.06
SERCE07 ,60.64,266.7,304.8
SEGNN   ,60.54,708.66,1005.84
NOR246  ,60.5,579.12,678.18
N5XC    ,60.46,2689.86,2827.02
KFS87   ,60.39,388.62,388.62
WWIND222,60.26,121.92,228.6
GBSYY   ,60.23,358.14,426.72
YRGLO   ,60.19,1645.92,1744.98
TUTOR983,60.11,1280.16,1363.98
ECOLO   ,59.91,891.54,960.12
CFG859  ,59.85,106.68,175.26
SALTY17 ,59.83,1828.8,1981.2
GJS4167 ,59.83,106.68,160.02
DHORI   ,59.7,525.78,601.98
IBB40MW ,59.68,9105.9,9601.2
GBANX   ,59.43,487.68,586.74
RPA5634 ,59.22,167.64,228.6
TUTO950 ,59.15,1165.86,1249.68
GPJCD   ,59.15,426.72,525.78
DEOSG   ,58.97,1219.2,1242.06
FGCHE   ,58.79,259.08,320.04
DHEMS   ,58.77,2438.4,2552.7
NIT238  ,58.76,716.28,739.14
Unknown,58.71,9105.9,9601.2
N789PF  ,58.67,731.52,777.24
N112PJ  ,58.66,9105.9,9601.2
N10VJ   ,58.66,68.58,198.12
SPSUT   ,58.57,853.44,944.88
ERU440  ,58.51,609.6,617.22
NJE618W ,58.47,182.88,259.08
CHX83   ,58.47,335.28,403.86
OKLHI   ,58.47,701.04,777.24
ECNDT   ,58.44,685.8,815.34
MDA2381 ,58.4,205.74,251.46
N987CZ  ,58.36,1531.62,1630.68
N25NR   ,58.08,381.0,396.24
N6151H  ,58.08,2072.64,2103.12
DENRF   ,57.98,762.0,830.58
N390SF  ,57.93,731.52,769.62
OEAAE   ,57.89,1363.98,1447.8
DEKTW   ,57.68,701.04,739.14
N       ,57.65,556.26,601.98
IGO7066 ,57.62,1127.76,1028.7
T06     ,57.55,144.78,106.68
SCQZ2V  ,57.53,1524.0,1577.34
VOE7NJ  ,57.49,-7.62,53.34
GEVTO   ,57.45,594.36,655.32
CXK1068 ,57.44,1615.44,1676.4
GPBYA   ,57.4,487.68,571.5
SAS50G  ,57.31,388.62,449.58
AGV08   ,57.25,2446.02,2613.66
SERCE29 ,57.22,464.82,510.54
GGYTO   ,57.15,312.42,464.82
N70FG   ,57.09,1783.08,1813.56
PHVDH   ,57.03,236.22,304.8
N126DG  ,57.03,335.28,403.86
OYFFJ   ,57.01,419.1,457.2
NCKL16  ,56.94,487.68,563.88
RSCU500 ,56.94,518.16,693.42
GGOES   ,56.94,304.8,335.28
TCAHI   ,56.92,419.1,464.82
MRA700  ,56.9,457.2,502.92
DNC53LK ,56.83,1371.6,1485.9
OOSKA   ,56.75,1226.82,1318.26
CXK449  ,56.67,922.02,975.36
OMS370  ,56.67,297.18,365.76
HP2     ,56.65,175.26,137.16
EPI386  ,56.65,601.98,601.98
EIGWY   ,56.65,243.84,327.66
LFA471  ,56.65,487.68,495.3
GLO1512 ,56.59,9105.9,9601.2
CO71    ,56.59,876.3,952.5
GBRDM   ,56.59,243.84,335.28
FFT1448 ,56.59,251.46,281.94
CXK369  ,56.54,1333.5,1394.46
DHBAD   ,56.53,731.52,792.48
DHPBD   ,56.5,678.18,762.0
ERU832  ,56.45,1059.18,1089.66
GIMAB   ,56.39,1424.94,1493.52
LFA457  ,56.39,609.6,617.22
OKBIT   ,56.27,1653.54,1752.6
N4638D  ,56.18,9105.9,9601.2
FHLTM   ,56.16,441.96,510.54
7TVSM   ,56.16,1036.32,1143.0
N761CA  ,56.11,2125.98,2202.18
N87GF   ,56.08,762.0,762.0
BPO365  ,56.07,647.7,731.52
DEDLJ   ,56.06,541.02,617.22
CHX36   ,56.04,152.4,220.98
DMJXC   ,56.02,1684.02,1760.22
SEH472  ,56.0,2689.86,2712.72
DEFPP   ,56.0,2331.72,2468.88
FJGJS   ,55.98,609.6,662.94
OR 5069 ,55.93,5181.6,5402.58
GEDWA   ,55.92,518.16,632.46
EIDDC   ,55.8,594.36,708.66
HBPFS   ,55.77,2987.04,3154.68
TRF561  ,55.68,891.54,922.02
GPD202  ,55.51,68.58,129.54
ABLE03  ,55.48,457.2,533.4
N279PM  ,55.45,1341.12,1402.08
N250KF  ,55.12,426.72,441.96
YNK     ,55.07,518.16,640.08
EIWEE   ,55.05,601.98,678.18
N320PH  ,55.02,388.62,396.24
GHDAE   ,54.94,624.84,701.04
UAT891  ,54.94,662.94,754.38
N75822  ,54.84,502.92,586.74
FGTYG   ,54.82,1524.0,1638.3
KAP808  ,54.74,0.0,76.2
SERCE14 ,54.59,1112.52,1188.72
CWL43   ,54.49,38.1,137.16
VSB04   ,54.41,91.44,236.22
FHEGC   ,54.32,982.98,1066.8
LFA551  ,54.31,723.9,716.28
DFLOC   ,54.31,365.76,434.34
DEIBK   ,54.3,213.36,281.94
N86071  ,54.3,883.92,906.78
N83AF   ,54.26,640.08,632.46
OEALK   ,54.18,1348.74,1440.18
CXK1013 ,54.08,853.44,891.54
ECOCG   ,54.08,2743.2,2910.84
DMNVA   ,54.07,1005.84,1082.04
BDN39   ,54.07,190.5,266.7
DMKCB   ,54.03,960.12,998.22
SERCE23 ,53.92,251.46,289.56
BPX291  ,53.89,320.04,304.8
Unknown,53.88,342.9,441.96
N94BR   ,53.86,617.22,640.08
DESGP   ,53.71,1676.4,1775.46
SALTY16 ,53.71,762.0,861.06
A6FUJ   ,53.65,2125.98,2148.84
R72097  ,53.55,716.28,792.48
ERU892  ,53.47,624.84,632.46
N287BG  ,53.44,853.44,906.78
BASIC35 ,53.41,609.6,693.42
DENEH   ,53.41,906.78,990.6
EINFC   ,53.35,266.7,388.62
GAC583F ,53.35,99.06,144.78
BB23    ,53.29,929.64,990.6
Unknown,53.28,1287.78,1379.22
SCQ3K   ,53.19,312.42,335.28
DKHJL   ,53.03,899.16,1021.08
N902LC  ,52.97,624.84,640.08
N10VW   ,52.97,365.76,365.76
Unknown,52.93,304.8,350.52
OHCOG   ,52.76,449.58,419.1
N409LM  ,52.75,213.36,228.6
AFZ48E  ,52.69,213.36,335.28
DEAPR   ,52.68,609.6,640.08
DMETA   ,52.57,1356.36,1432.56
ZUPTT   ,52.46,251.46,350.52
GEGSX   ,52.41,579.12,685.8
GEGTB   ,52.38,701.04,800.1
CHX26   ,52.3,144.78,213.36
DEKPT   ,52.29,1371.6,1455.42
OKBAA61 ,52.27,982.98,975.36
FBY89B  ,52.23,1188.72,1280.16
N106NK  ,52.22,876.3,922.02
SFY3DB  ,52.12,259.08,358.14
N52522  ,52.08,1043.94,1066.8
GBHFI   ,52.08,403.86,502.92
N421AH  ,51.97,167.64,160.02
FMY8958 ,51.96,1470.66,1562.1
PHKLX   ,51.96,144.78,220.98
OKASF   ,51.96,1371.6,1455.42
UAQ11   ,51.78,731.52,845.82
BFNI    ,51.59,624.84,731.52
MAI270  ,51.57,266.7,342.9
N265MB  ,51.53,350.52,373.38
SPLFG   ,51.51,1249.68,1333.5
GLO1623 ,51.44,9105.9,9601.2
FHCDM   ,51.41,647.7,701.04
ERU851  ,51.41,1066.8,1097.28
N165JY  ,51.3,327.66,304.8
Unknown,51.08,571.5,632.46
N739FS  ,51.08,2080.26,2156.46
N63405  ,51.03,525.78,548.64
9HFAE   ,50.95,274.32,335.28
GDAZO   ,50.93,304.8,358.14
SERCE028,50.92,502.92,548.64
BOOSTER ,50.88,1211.58,1242.06
HABIP   ,50.63,906.78,937.26
SEMMD   ,50.63,320.04,335.28
DMZED   ,50.6,1021.08,1104.9
CXK124  ,50.55,906.78,967.74
GBUFY   ,50.54,548.64,632.46
DMNTF   ,50.54,571.5,601.98
UAM22   ,50.43,586.74,701.04
EFC34I  ,50.39,579.12,464.82
DEIMH   ,50.39,1188.72,1272.54
